county,precinct,office,district,party,candidate,absentee,polling,votes
Polk,SAYLOR-1,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,67.0,211.0,278.0
Polk,SAYLOR-2,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,57.0,154.0,211.0
Polk,SHELDAHL-1,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,13.0,43.0,56.0
Polk,URBANDALE-1,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,67.0,145.0,212.0
Polk,URBANDALE-10,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,68.0,132.0,200.0
Polk,URBANDALE-11,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,59.0,104.0,163.0
Polk,URBANDALE-2,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,86.0,172.0,258.0
Polk,URBANDALE-3,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,77.0,181.0,258.0
Polk,URBANDALE-4,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,67.0,159.0,226.0
Polk,URBANDALE-5,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,85.0,116.0,201.0
Polk,URBANDALE-6,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,58.0,110.0,168.0
Polk,URBANDALE-7,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,58.0,167.0,225.0
Polk,URBANDALE-8,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,69.0,151.0,220.0
Polk,URBANDALE-9,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,68.0,192.0,260.0
Polk,WASHINGTON-1,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,18.0,42.0,60.0
Polk,WDM-111,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,51.0,135.0,186.0
Polk,WDM-112,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,47.0,62.0,109.0
Polk,WDM-113,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,44.0,95.0,139.0
Polk,WDM-114,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,81.0,125.0,206.0
Polk,WDM-115,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,45.0,89.0,134.0
Polk,WDM-116,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,48.0,142.0,190.0
Polk,WDM-117,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,51.0,138.0,189.0
Polk,WDM-118,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,30.0,85.0,115.0
Polk,WDM-211,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,25.0,78.0,103.0
Polk,WDM-212,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,58.0,98.0,156.0
Polk,WDM-213,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,36.0,72.0,108.0
Polk,WDM-311,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,40.0,96.0,136.0
Polk,WDM-312,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,61.0,134.0,195.0
Polk,WDM-313,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,25.0,73.0,98.0
Polk,WDM-314,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,35.0,48.0,83.0
Polk,WDM-315,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,48.0,94.0,142.0
Polk,WDM-316,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,94.0,103.0,197.0
Polk,WDM-317,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,86.0,121.0,207.0
Polk,WDM-318,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,33.0,44.0,77.0
Polk,WEBSTER-1,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,10.0,32.0,42.0
Polk,WINDSOR HEIGHTS-1,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,28.0,83.0,111.0
Polk,WINDSOR HEIGHTS-2,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,38.0,93.0,131.0
Polk,WINDSOR HEIGHTS-3,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,32.0,115.0,147.0
Polk,,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,,,28630.0
Statewide,,District Court 5C - Associate Judge Joseph W. Seidlin,,,No,,,28630.0
Polk,ALLEMAN-1,District Court 5C - Associate Judge Colin Witt,,,Yes,47.0,108.0,155.0
Polk,ALLEN-1,District Court 5C - Associate Judge Colin Witt,,,Yes,15.0,54.0,69.0
Polk,ALTOONA-1,District Court 5C - Associate Judge Colin Witt,,,Yes,121.0,221.0,342.0
Polk,ALTOONA-2,District Court 5C - Associate Judge Colin Witt,,,Yes,206.0,238.0,444.0
Polk,ALTOONA-3,District Court 5C - Associate Judge Colin Witt,,,Yes,306.0,361.0,667.0
Polk,ALTOONA-4,District Court 5C - Associate Judge Colin Witt,,,Yes,269.0,387.0,656.0
Polk,ALTOONA-5,District Court 5C - Associate Judge Colin Witt,,,Yes,260.0,309.0,569.0
Polk,ANKENY-1,District Court 5C - Associate Judge Colin Witt,,,Yes,338.0,538.0,876.0
Polk,ANKENY-10,District Court 5C - Associate Judge Colin Witt,,,Yes,147.0,363.0,510.0
Polk,ANKENY-11,District Court 5C - Associate Judge Colin Witt,,,Yes,196.0,392.0,588.0
Polk,ANKENY-12,District Court 5C - Associate Judge Colin Witt,,,Yes,245.0,422.0,667.0
Polk,ANKENY-13,District Court 5C - Associate Judge Colin Witt,,,Yes,302.0,493.0,795.0
Polk,ANKENY-14,District Court 5C - Associate Judge Colin Witt,,,Yes,162.0,287.0,449.0
Polk,ANKENY-15,District Court 5C - Associate Judge Colin Witt,,,Yes,194.0,275.0,469.0
Polk,ANKENY-2,District Court 5C - Associate Judge Colin Witt,,,Yes,268.0,342.0,610.0
Polk,ANKENY-3,District Court 5C - Associate Judge Colin Witt,,,Yes,178.0,275.0,453.0
Polk,ANKENY-4,District Court 5C - Associate Judge Colin Witt,,,Yes,191.0,365.0,556.0
Polk,ANKENY-5,District Court 5C - Associate Judge Colin Witt,,,Yes,235.0,420.0,655.0
Polk,ANKENY-6,District Court 5C - Associate Judge Colin Witt,,,Yes,230.0,353.0,583.0
Polk,ANKENY-7,District Court 5C - Associate Judge Colin Witt,,,Yes,136.0,303.0,439.0
Polk,ANKENY-8,District Court 5C - Associate Judge Colin Witt,,,Yes,228.0,343.0,571.0
Polk,ANKENY-9,District Court 5C - Associate Judge Colin Witt,,,Yes,189.0,308.0,497.0
Polk,BONDURANT-1,District Court 5C - Associate Judge Colin Witt,,,Yes,90.0,291.0,381.0
Polk,BONDURANT-2,District Court 5C - Associate Judge Colin Witt,,,Yes,96.0,268.0,364.0
Polk,CLAY-1,District Court 5C - Associate Judge Colin Witt,,,Yes,65.0,150.0,215.0
Polk,CLIVE-1,District Court 5C - Associate Judge Colin Witt,,,Yes,105.0,231.0,336.0
Polk,CLIVE-2,District Court 5C - Associate Judge Colin Witt,,,Yes,233.0,325.0,558.0
Polk,CLIVE-3,District Court 5C - Associate Judge Colin Witt,,,Yes,346.0,432.0,778.0
Polk,CLIVE-4,District Court 5C - Associate Judge Colin Witt,,,Yes,405.0,336.0,741.0
Polk,CROCKER-1,District Court 5C - Associate Judge Colin Witt,,,Yes,208.0,272.0,480.0
Polk,CROCKER-2,District Court 5C - Associate Judge Colin Witt,,,Yes,102.0,126.0,228.0
Polk,DELAWARE-1,District Court 5C - Associate Judge Colin Witt,,,Yes,124.0,200.0,324.0
Polk,DELAWARE-2,District Court 5C - Associate Judge Colin Witt,,,Yes,35.0,65.0,100.0
Polk,DES MOINES-1,District Court 5C - Associate Judge Colin Witt,,,Yes,80.0,126.0,206.0
Polk,DES MOINES-10,District Court 5C - Associate Judge Colin Witt,,,Yes,250.0,361.0,611.0
Polk,DES MOINES-11,District Court 5C - Associate Judge Colin Witt,,,Yes,191.0,326.0,517.0
Polk,DES MOINES-12,District Court 5C - Associate Judge Colin Witt,,,Yes,123.0,161.0,284.0
Polk,DES MOINES-13,District Court 5C - Associate Judge Colin Witt,,,Yes,113.0,213.0,326.0
Polk,DES MOINES-14,District Court 5C - Associate Judge Colin Witt,,,Yes,146.0,212.0,358.0
Polk,DES MOINES-15,District Court 5C - Associate Judge Colin Witt,,,Yes,375.0,506.0,881.0
Polk,DES MOINES-16,District Court 5C - Associate Judge Colin Witt,,,Yes,278.0,457.0,735.0
Polk,DES MOINES-17,District Court 5C - Associate Judge Colin Witt,,,Yes,126.0,179.0,305.0
Polk,DES MOINES-18,District Court 5C - Associate Judge Colin Witt,,,Yes,74.0,92.0,166.0
Polk,DES MOINES-19,District Court 5C - Associate Judge Colin Witt,,,Yes,88.0,125.0,213.0
Polk,DES MOINES-2,District Court 5C - Associate Judge Colin Witt,,,Yes,121.0,143.0,264.0
Polk,DES MOINES-20,District Court 5C - Associate Judge Colin Witt,,,Yes,145.0,170.0,315.0
Polk,DES MOINES-21,District Court 5C - Associate Judge Colin Witt,,,Yes,143.0,252.0,395.0
Polk,DES MOINES-22,District Court 5C - Associate Judge Colin Witt,,,Yes,137.0,200.0,337.0
Polk,DES MOINES-23,District Court 5C - Associate Judge Colin Witt,,,Yes,139.0,96.0,235.0
Polk,DES MOINES-24,District Court 5C - Associate Judge Colin Witt,,,Yes,86.0,148.0,234.0
Polk,DES MOINES-25,District Court 5C - Associate Judge Colin Witt,,,Yes,128.0,136.0,264.0
Polk,DES MOINES-26,District Court 5C - Associate Judge Colin Witt,,,Yes,161.0,266.0,427.0
Polk,DES MOINES-27,District Court 5C - Associate Judge Colin Witt,,,Yes,126.0,197.0,323.0
Polk,DES MOINES-28,District Court 5C - Associate Judge Colin Witt,,,Yes,184.0,282.0,466.0
Polk,DES MOINES-29,District Court 5C - Associate Judge Colin Witt,,,Yes,147.0,227.0,374.0
Polk,DES MOINES-3,District Court 5C - Associate Judge Colin Witt,,,Yes,233.0,239.0,472.0
Polk,DES MOINES-30,District Court 5C - Associate Judge Colin Witt,,,Yes,104.0,150.0,254.0
Polk,DES MOINES-31,District Court 5C - Associate Judge Colin Witt,,,Yes,139.0,225.0,364.0
Polk,DES MOINES-32,District Court 5C - Associate Judge Colin Witt,,,Yes,134.0,151.0,285.0
Polk,DES MOINES-33,District Court 5C - Associate Judge Colin Witt,,,Yes,109.0,84.0,193.0
Polk,DES MOINES-34,District Court 5C - Associate Judge Colin Witt,,,Yes,59.0,73.0,132.0
Polk,DES MOINES-35,District Court 5C - Associate Judge Colin Witt,,,Yes,62.0,59.0,121.0
Polk,DES MOINES-36,District Court 5C - Associate Judge Colin Witt,,,Yes,94.0,112.0,206.0
Polk,DES MOINES-37,District Court 5C - Associate Judge Colin Witt,,,Yes,90.0,107.0,197.0
Polk,DES MOINES-38,District Court 5C - Associate Judge Colin Witt,,,Yes,114.0,108.0,222.0
Polk,DES MOINES-39,District Court 5C - Associate Judge Colin Witt,,,Yes,246.0,456.0,702.0
Polk,DES MOINES-4,District Court 5C - Associate Judge Colin Witt,,,Yes,135.0,100.0,235.0
Polk,DES MOINES-40,District Court 5C - Associate Judge Colin Witt,,,Yes,94.0,161.0,255.0
Polk,DES MOINES-41,District Court 5C - Associate Judge Colin Witt,,,Yes,344.0,485.0,829.0
Polk,DES MOINES-42,District Court 5C - Associate Judge Colin Witt,,,Yes,252.0,476.0,728.0
Polk,DES MOINES-43,District Court 5C - Associate Judge Colin Witt,,,Yes,258.0,346.0,604.0
Polk,DES MOINES-44,District Court 5C - Associate Judge Colin Witt,,,Yes,260.0,312.0,572.0
Polk,DES MOINES-45,District Court 5C - Associate Judge Colin Witt,,,Yes,77.0,138.0,215.0
Polk,DES MOINES-46,District Court 5C - Associate Judge Colin Witt,,,Yes,133.0,175.0,308.0
Polk,DES MOINES-47,District Court 5C - Associate Judge Colin Witt,,,Yes,107.0,130.0,237.0
Polk,DES MOINES-48,District Court 5C - Associate Judge Colin Witt,,,Yes,19.0,24.0,43.0
Polk,DES MOINES-49,District Court 5C - Associate Judge Colin Witt,,,Yes,67.0,65.0,132.0
Polk,DES MOINES-5,District Court 5C - Associate Judge Colin Witt,,,Yes,89.0,96.0,185.0
Polk,DES MOINES-50,District Court 5C - Associate Judge Colin Witt,,,Yes,106.0,233.0,339.0
Polk,DES MOINES-51,District Court 5C - Associate Judge Colin Witt,,,Yes,89.0,114.0,203.0
Polk,DES MOINES-52,District Court 5C - Associate Judge Colin Witt,,,Yes,86.0,100.0,186.0
Polk,DES MOINES-53,District Court 5C - Associate Judge Colin Witt,,,Yes,81.0,95.0,176.0
Polk,DES MOINES-54,District Court 5C - Associate Judge Colin Witt,,,Yes,38.0,73.0,111.0
Polk,DES MOINES-55,District Court 5C - Associate Judge Colin Witt,,,Yes,307.0,213.0,520.0
Polk,DES MOINES-56,District Court 5C - Associate Judge Colin Witt,,,Yes,179.0,214.0,393.0
Polk,DES MOINES-57,District Court 5C - Associate Judge Colin Witt,,,Yes,115.0,141.0,256.0
Polk,DES MOINES-58,District Court 5C - Associate Judge Colin Witt,,,Yes,236.0,269.0,505.0
Polk,DES MOINES-59,District Court 5C - Associate Judge Colin Witt,,,Yes,246.0,266.0,512.0
Polk,DES MOINES-6,District Court 5C - Associate Judge Colin Witt,,,Yes,95.0,148.0,243.0
Polk,DES MOINES-60,District Court 5C - Associate Judge Colin Witt,,,Yes,244.0,274.0,518.0
Polk,DES MOINES-61,District Court 5C - Associate Judge Colin Witt,,,Yes,294.0,317.0,611.0
Polk,DES MOINES-62,District Court 5C - Associate Judge Colin Witt,,,Yes,511.0,565.0,1076.0
Polk,DES MOINES-63,District Court 5C - Associate Judge Colin Witt,,,Yes,297.0,315.0,612.0
Polk,DES MOINES-64,District Court 5C - Associate Judge Colin Witt,,,Yes,209.0,258.0,467.0
Polk,DES MOINES-65,District Court 5C - Associate Judge Colin Witt,,,Yes,284.0,352.0,636.0
Polk,DES MOINES-66,District Court 5C - Associate Judge Colin Witt,,,Yes,294.0,372.0,666.0
Polk,DES MOINES-67,District Court 5C - Associate Judge Colin Witt,,,Yes,20.0,40.0,60.0
Polk,DES MOINES-68,District Court 5C - Associate Judge Colin Witt,,,Yes,88.0,181.0,269.0
Polk,DES MOINES-69,District Court 5C - Associate Judge Colin Witt,,,Yes,184.0,227.0,411.0
Polk,DES MOINES-7,District Court 5C - Associate Judge Colin Witt,,,Yes,187.0,325.0,512.0
Polk,DES MOINES-70,District Court 5C - Associate Judge Colin Witt,,,Yes,88.0,139.0,227.0
Polk,DES MOINES-71,District Court 5C - Associate Judge Colin Witt,,,Yes,206.0,258.0,464.0
Polk,DES MOINES-72,District Court 5C - Associate Judge Colin Witt,,,Yes,3.0,15.0,18.0
Polk,DES MOINES-73,District Court 5C - Associate Judge Colin Witt,,,Yes,159.0,242.0,401.0
Polk,DES MOINES-74,District Court 5C - Associate Judge Colin Witt,,,Yes,72.0,109.0,181.0
Polk,DES MOINES-75,District Court 5C - Associate Judge Colin Witt,,,Yes,155.0,136.0,291.0
Polk,DES MOINES-76,District Court 5C - Associate Judge Colin Witt,,,Yes,165.0,186.0,351.0
Polk,DES MOINES-77,District Court 5C - Associate Judge Colin Witt,,,Yes,115.0,213.0,328.0
Polk,DES MOINES-78,District Court 5C - Associate Judge Colin Witt,,,Yes,119.0,217.0,336.0
Polk,DES MOINES-79,District Court 5C - Associate Judge Colin Witt,,,Yes,157.0,206.0,363.0
Polk,DES MOINES-8,District Court 5C - Associate Judge Colin Witt,,,Yes,151.0,197.0,348.0
Polk,DES MOINES-80,District Court 5C - Associate Judge Colin Witt,,,Yes,200.0,297.0,497.0
Polk,DES MOINES-81,District Court 5C - Associate Judge Colin Witt,,,Yes,148.0,206.0,354.0
Polk,DES MOINES-82,District Court 5C - Associate Judge Colin Witt,,,Yes,134.0,199.0,333.0
Polk,DES MOINES-83,District Court 5C - Associate Judge Colin Witt,,,Yes,113.0,280.0,393.0
Polk,DES MOINES-84,District Court 5C - Associate Judge Colin Witt,,,Yes,60.0,129.0,189.0
Polk,DES MOINES-9,District Court 5C - Associate Judge Colin Witt,,,Yes,193.0,296.0,489.0
Polk,DOUGLAS-1,District Court 5C - Associate Judge Colin Witt,,,Yes,71.0,122.0,193.0
Polk,ELKHART-1,District Court 5C - Associate Judge Colin Witt,,,Yes,60.0,209.0,269.0
Polk,FOUR MILE-1,District Court 5C - Associate Judge Colin Witt,,,Yes,134.0,232.0,366.0
Polk,FRANKLIN-1,District Court 5C - Associate Judge Colin Witt,,,Yes,76.0,200.0,276.0
Polk,GRANGER-1,District Court 5C - Associate Judge Colin Witt,,,Yes,12.0,22.0,34.0
Polk,GRIMES-1,District Court 5C - Associate Judge Colin Witt,,,Yes,213.0,508.0,721.0
Polk,GRIMES-2,District Court 5C - Associate Judge Colin Witt,,,Yes,182.0,455.0,637.0
Polk,GRIMES-3,District Court 5C - Associate Judge Colin Witt,,,Yes,156.0,161.0,317.0
Polk,JEFFERSON-1,District Court 5C - Associate Judge Colin Witt,,,Yes,132.0,292.0,424.0
Polk,JOHNSTON-1,District Court 5C - Associate Judge Colin Witt,,,Yes,294.0,430.0,724.0
Polk,JOHNSTON-2,District Court 5C - Associate Judge Colin Witt,,,Yes,338.0,331.0,669.0
Polk,JOHNSTON-3,District Court 5C - Associate Judge Colin Witt,,,Yes,300.0,334.0,634.0
Polk,JOHNSTON-4,District Court 5C - Associate Judge Colin Witt,,,Yes,257.0,416.0,673.0
Polk,JOHNSTON-5,District Court 5C - Associate Judge Colin Witt,,,Yes,348.0,511.0,859.0
Polk,JOHNSTON-6,District Court 5C - Associate Judge Colin Witt,,,Yes,193.0,223.0,416.0
Polk,MADISON-1,District Court 5C - Associate Judge Colin Witt,,,Yes,8.0,24.0,32.0
Polk,MITCHELLVILLE-1,District Court 5C - Associate Judge Colin Witt,,,Yes,105.0,291.0,396.0
Polk,PLEASANT HILL-1,District Court 5C - Associate Judge Colin Witt,,,Yes,174.0,336.0,510.0
Polk,PLEASANT HILL-2,District Court 5C - Associate Judge Colin Witt,,,Yes,195.0,304.0,499.0
Polk,PLEASANT HILL-3,District Court 5C - Associate Judge Colin Witt,,,Yes,161.0,312.0,473.0
Polk,POLK CITY-1,District Court 5C - Associate Judge Colin Witt,,,Yes,167.0,524.0,691.0
Polk,RUNNELLS-1,District Court 5C - Associate Judge Colin Witt,,,Yes,91.0,271.0,362.0
Polk,SAYLOR-1,District Court 5C - Associate Judge Colin Witt,,,Yes,143.0,344.0,487.0
Polk,SAYLOR-2,District Court 5C - Associate Judge Colin Witt,,,Yes,119.0,246.0,365.0
Polk,SHELDAHL-1,District Court 5C - Associate Judge Colin Witt,,,Yes,19.0,64.0,83.0
Polk,URBANDALE-1,District Court 5C - Associate Judge Colin Witt,,,Yes,190.0,320.0,510.0
Polk,URBANDALE-10,District Court 5C - Associate Judge Colin Witt,,,Yes,218.0,350.0,568.0
Polk,URBANDALE-11,District Court 5C - Associate Judge Colin Witt,,,Yes,289.0,324.0,613.0
Polk,URBANDALE-2,District Court 5C - Associate Judge Colin Witt,,,Yes,260.0,413.0,673.0
Polk,URBANDALE-3,District Court 5C - Associate Judge Colin Witt,,,Yes,282.0,334.0,616.0
Polk,URBANDALE-4,District Court 5C - Associate Judge Colin Witt,,,Yes,293.0,350.0,643.0
Polk,URBANDALE-5,District Court 5C - Associate Judge Colin Witt,,,Yes,253.0,348.0,601.0
Polk,URBANDALE-6,District Court 5C - Associate Judge Colin Witt,,,Yes,307.0,360.0,667.0
Polk,URBANDALE-7,District Court 5C - Associate Judge Colin Witt,,,Yes,283.0,465.0,748.0
Polk,URBANDALE-8,District Court 5C - Associate Judge Colin Witt,,,Yes,266.0,362.0,628.0
Polk,URBANDALE-9,District Court 5C - Associate Judge Colin Witt,,,Yes,260.0,392.0,652.0
Polk,WASHINGTON-1,District Court 5C - Associate Judge Colin Witt,,,Yes,19.0,69.0,88.0
Polk,WDM-111,District Court 5C - Associate Judge Colin Witt,,,Yes,137.0,252.0,389.0
Polk,WDM-112,District Court 5C - Associate Judge Colin Witt,,,Yes,134.0,112.0,246.0
Polk,WDM-113,District Court 5C - Associate Judge Colin Witt,,,Yes,136.0,224.0,360.0
Polk,WDM-114,District Court 5C - Associate Judge Colin Witt,,,Yes,330.0,352.0,682.0
Polk,WDM-115,District Court 5C - Associate Judge Colin Witt,,,Yes,211.0,282.0,493.0
Polk,WDM-116,District Court 5C - Associate Judge Colin Witt,,,Yes,254.0,365.0,619.0
Polk,WDM-117,District Court 5C - Associate Judge Colin Witt,,,Yes,223.0,356.0,579.0
Polk,WDM-118,District Court 5C - Associate Judge Colin Witt,,,Yes,199.0,280.0,479.0
Polk,WDM-211,District Court 5C - Associate Judge Colin Witt,,,Yes,183.0,219.0,402.0
Polk,WDM-212,District Court 5C - Associate Judge Colin Witt,,,Yes,226.0,307.0,533.0
Polk,WDM-213,District Court 5C - Associate Judge Colin Witt,,,Yes,170.0,254.0,424.0
Polk,WDM-311,District Court 5C - Associate Judge Colin Witt,,,Yes,187.0,326.0,513.0
Polk,WDM-312,District Court 5C - Associate Judge Colin Witt,,,Yes,259.0,338.0,597.0
Polk,WDM-313,District Court 5C - Associate Judge Colin Witt,,,Yes,106.0,160.0,266.0
Polk,WDM-314,District Court 5C - Associate Judge Colin Witt,,,Yes,112.0,171.0,283.0
Polk,WDM-315,District Court 5C - Associate Judge Colin Witt,,,Yes,179.0,292.0,471.0
Polk,WDM-316,District Court 5C - Associate Judge Colin Witt,,,Yes,296.0,434.0,730.0
Polk,WDM-317,District Court 5C - Associate Judge Colin Witt,,,Yes,282.0,376.0,658.0
Polk,WDM-318,District Court 5C - Associate Judge Colin Witt,,,Yes,126.0,128.0,254.0
Polk,WEBSTER-1,District Court 5C - Associate Judge Colin Witt,,,Yes,20.0,78.0,98.0
Polk,WINDSOR HEIGHTS-1,District Court 5C - Associate Judge Colin Witt,,,Yes,149.0,233.0,382.0
Polk,WINDSOR HEIGHTS-2,District Court 5C - Associate Judge Colin Witt,,,Yes,216.0,233.0,449.0
Polk,WINDSOR HEIGHTS-3,District Court 5C - Associate Judge Colin Witt,,,Yes,185.0,303.0,488.0
Polk,,District Court 5C - Associate Judge Colin Witt,,,Yes,,,75209.0
Statewide,,District Court 5C - Associate Judge Colin Witt,,,Yes,,,75209.0
Polk,ALLEMAN-1,District Court 5C - Associate Judge Colin Witt,,,No,15.0,97.0,112.0
Polk,ALLEN-1,District Court 5C - Associate Judge Colin Witt,,,No,9.0,41.0,50.0
Polk,ALTOONA-1,District Court 5C - Associate Judge Colin Witt,,,No,38.0,120.0,158.0
Polk,ALTOONA-2,District Court 5C - Associate Judge Colin Witt,,,No,82.0,156.0,238.0
Polk,ALTOONA-3,District Court 5C - Associate Judge Colin Witt,,,No,92.0,204.0,296.0
Polk,ALTOONA-4,District Court 5C - Associate Judge Colin Witt,,,No,89.0,250.0,339.0
Polk,ALTOONA-5,District Court 5C - Associate Judge Colin Witt,,,No,73.0,167.0,240.0
Polk,ANKENY-1,District Court 5C - Associate Judge Colin Witt,,,No,107.0,230.0,337.0
Polk,ANKENY-10,District Court 5C - Associate Judge Colin Witt,,,No,48.0,167.0,215.0
Polk,ANKENY-11,District Court 5C - Associate Judge Colin Witt,,,No,70.0,173.0,243.0
Polk,ANKENY-12,District Court 5C - Associate Judge Colin Witt,,,No,86.0,183.0,269.0
Polk,ANKENY-13,District Court 5C - Associate Judge Colin Witt,,,No,129.0,221.0,350.0
Polk,ANKENY-14,District Court 5C - Associate Judge Colin Witt,,,No,51.0,114.0,165.0
Polk,ANKENY-15,District Court 5C - Associate Judge Colin Witt,,,No,78.0,128.0,206.0
Polk,ANKENY-2,District Court 5C - Associate Judge Colin Witt,,,No,87.0,152.0,239.0
Polk,ANKENY-3,District Court 5C - Associate Judge Colin Witt,,,No,54.0,123.0,177.0
Polk,ANKENY-4,District Court 5C - Associate Judge Colin Witt,,,No,54.0,203.0,257.0
